"EstadoCivil";"Genero";"Email";"IngresoAnual";"TotalHijos";"Educacion";"Ocupacion";"Propietario";"CantAutomoviles";"Distancia";"Region";"Edad";"confidence(1)";"confidence(0)";"Comprará bicicleta"
"S";"M";"jose47@mineriadedatos.com.ar";130000;4;"Educaci�n secundaria";"Profesional";"0";3;"10+ Km.";"Centro";62;0.034482758620689655;0.9655172413793104;"0"
"S";"F";"emily5@mineriadedatos.com.ar";60000;2;"Licenciatura";"Obrero especializado";"0";0;"0-1 Km.";"Norte";43;0.8333333333333334;0.16666666666666666;"1"
"C";"M";"connor16@mineriadedatos.com.ar";70000;5;"Estudios de postgrado";"Profesional";"1";2;"2-5 Km.";"Norte";43;0.016666666666666666;0.9833333333333333;"0"
"C";"F";"catherine2@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"2-5 Km.";"Norte";51;0.0;1.0;"0"
"C";"F";"mackenzie9@mineriadedatos.com.ar";110000;0;"Estudios de postgrado";"Gesti�n";"1";0;"5-10 Km.";"Norte";45;0.21359223300970873;0.7864077669902912;"0"
"C";"M";"james75@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";37;0.10526315789473684;0.8947368421052632;"0"
"C";"F";"kaitlyn33@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";61;0.22058823529411764;0.7794117647058824;"0"
"C";"M";"marshall7@mineriadedatos.com.ar";150000;1;"Estudios universitarios (en curso)";"Profesional";"0";3;"5-10 Km.";"Centro";54;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"kelvin36@mineriadedatos.com.ar";20000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";50;0.0;1.0;"0"
"S";"M";"hunter54@mineriadedatos.com.ar";80000;0;"Licenciatura";"Gesti�n";"0";1;"0-1 Km.";"Norte";41;0.6384615384615384;0.36153846153846153;"1"
"C";"M";"jason15@mineriadedatos.com.ar";40000;5;"Educaci�n secundaria";"Profesional";"1";4;"10+ Km.";"Norte";66;0.22058823529411764;0.7794117647058824;"0"
"C";"M";"nicholas1@mineriadedatos.com.ar";80000;3;"Licenciatura";"Gesti�n";"1";1;"1-2 Km.";"Norte";63;0.38392857142857145;0.6160714285714286;"0"
"S";"F";"taylor14@mineriadedatos.com.ar";90000;0;"Estudios universitarios (en curso)";"Profesional";"0";1;"5-10 Km.";"Norte";49;0.5;0.5;"1"
"S";"F";"lauren29@mineriadedatos.com.ar";120000;1;"Estudios universitarios (en curso)";"Profesional";"0";4;"1-2 Km.";"Norte";50;0.0;1.0;"0"
"S";"M";"ernest4@mineriadedatos.com.ar";10000;2;"Estudios universitarios (en curso)";"Obrero";"1";1;"1-2 Km.";"Centro";72;0.0;1.0;"0"
"S";"M";"zachary25@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Obrero especializado";"0";0;"1-2 Km.";"Norte";46;1.0;0.0;"1"
"S";"M";"jeremiah14@mineriadedatos.com.ar";70000;1;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";40;0.9375;0.0625;"1"
"C";"F";"cheryl2@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";1;"0-1 Km.";"Centro";51;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"seth48@mineriadedatos.com.ar";40000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";65;0.22058823529411764;0.7794117647058824;"0"
"C";"F";"natalie2@mineriadedatos.com.ar";80000;3;"Estudios universitarios (en curso)";"Profesional";"1";1;"5-10 Km.";"Norte";57;1.0;0.0;"1"
"S";"F";"alexandra80@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";37;0.20754716981132076;0.7924528301886793;"0"
"S";"M";"edward5@mineriadedatos.com.ar";60000;3;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";58;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"caitlin12@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";55;0.6097560975609756;0.3902439024390244;"1"
"S";"M";"caleb50@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"1-2 Km.";"Centro";36;0.24680851063829787;0.7531914893617021;"0"
"S";"F";"julie18@mineriadedatos.com.ar";30000;1;"Estudios universitarios (en curso)";"Administrativo";"0";1;"2-5 Km.";"Centro";51;0.0;1.0;"0"
"S";"F";"morgan53@mineriadedatos.com.ar";60000;2;"Licenciatura";"Obrero especializado";"0";0;"0-1 Km.";"Norte";44;0.8333333333333334;0.16666666666666666;"1"
"C";"F";"evelyn15@mineriadedatos.com.ar";30000;3;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";62;0.6190476190476191;0.38095238095238093;"1"
"S";"M";"victor12@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"1-2 Km.";"Centro";37;0.24680851063829787;0.7531914893617021;"0"
"C";"M";"antonio22@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria";"Profesional";"0";2;"5-10 Km.";"Norte";56;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"christine9@mineriadedatos.com.ar";130000;4;"Estudios universitarios (en curso)";"Profesional";"1";4;"5-10 Km.";"Centro";68;0.6363636363636364;0.36363636363636365;"1"
"S";"M";"shaun3@mineriadedatos.com.ar";10000;3;"Educaci�n secundaria";"Obrero";"1";0;"0-1 Km.";"Centro";44;0.76;0.24;"1"
"S";"M";"arturo16@mineriadedatos.com.ar";90000;2;"Licenciatura";"Profesional";"1";0;"1-2 Km.";"Sur";46;1.0;0.0;"1"
"S";"F";"deanna11@mineriadedatos.com.ar";20000;1;"Educaci�n secundaria";"Obrero";"0";1;"0-1 Km.";"Centro";46;0.24680851063829787;0.7531914893617021;"0"
"C";"M";"steven13@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"0-1 Km.";"Norte";51;0.6097560975609756;0.3902439024390244;"1"
"S";"F";"rachel59@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";58;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"donna20@mineriadedatos.com.ar";70000;2;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Norte";45;0.9038461538461539;0.09615384615384616;"1"
"C";"M";"jason27@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Norte";64;0.0;1.0;"0"
"C";"F";"cassandra15@mineriadedatos.com.ar";20000;4;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";66;0.0;1.0;"0"
"S";"F";"angela13@mineriadedatos.com.ar";70000;4;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";47;0.9375;0.0625;"1"
"S";"M";"devin31@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";57;0.5776173285198556;0.4223826714801444;"1"
"C";"M";"kyle37@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria";"Profesional";"0";2;"5-10 Km.";"Norte";56;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"erica3@mineriadedatos.com.ar";80000;0;"Licenciatura";"Profesional";"1";4;"10+ Km.";"Sur";41;0.125;0.875;"0"
"S";"M";"isaiah20@mineriadedatos.com.ar";120000;2;"Licenciatura";"Gesti�n";"1";4;"2-5 Km.";"Norte";46;0.07692307692307693;0.9230769230769231;"0"
"C";"M";"connor49@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"0-1 Km.";"Norte";53;0.6097560975609756;0.3902439024390244;"1"
"S";"F";"lydia0@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Sur";49;1.0;0.0;"1"
"C";"F";"lisa18@mineriadedatos.com.ar";20000;4;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Sur";65;0.0;1.0;"0"
"C";"F";"haley36@mineriadedatos.com.ar";70000;5;"Estudios de postgrado";"Gesti�n";"0";2;"1-2 Km.";"Norte";72;0.0;1.0;"0"
"S";"M";"fernando43@mineriadedatos.com.ar";40000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";45;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"noah49@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Profesional";"0";2;"10+ Km.";"Norte";69;0.22058823529411764;0.7794117647058824;"0"
"S";"F";"al�cia18@mineriadedatos.com.ar";80000;2;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Sur";56;0.5776173285198556;0.4223826714801444;"1"
"S";"M";"pedro38@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";37;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"ariana4@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";57;0.6097560975609756;0.3902439024390244;"1"
"S";"M";"andres4@mineriadedatos.com.ar";60000;0;"Educaci�n secundaria";"Profesional";"0";2;"5-10 Km.";"Norte";38;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"danielle11@mineriadedatos.com.ar";50000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"0-1 Km.";"Norte";45;0.2;0.8;"0"
"C";"F";"taylor31@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";1;"2-5 Km.";"Norte";61;0.2222222222222222;0.7777777777777778;"0"
"S";"F";"lauren33@mineriadedatos.com.ar";70000;4;"Licenciatura";"Gesti�n";"1";1;"10+ Km.";"Norte";65;0.0;1.0;"0"
"C";"F";"rachel19@mineriadedatos.com.ar";80000;5;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";54;0.9285714285714286;0.07142857142857142;"1"
"C";"M";"mason23@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";35;0.10526315789473684;0.8947368421052632;"0"
"C";"F";"morgan3@mineriadedatos.com.ar";70000;0;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";46;0.9375;0.0625;"1"
"S";"M";"luis19@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"1-2 Km.";"Norte";38;0.15151515151515152;0.8484848484848485;"0"
"S";"M";"drew23@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";3;"10+ Km.";"Norte";51;0.22058823529411764;0.7794117647058824;"0"
"C";"M";"alejandro34@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"0-1 Km.";"Sur";52;0.9655172413793104;0.034482758620689655;"1"
"S";"F";"grace26@mineriadedatos.com.ar";60000;4;"Licenciatura";"Gesti�n";"1";3;"10+ Km.";"Norte";66;0.11428571428571428;0.8857142857142857;"0"
"C";"F";"elizabeth35@mineriadedatos.com.ar";70000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";2;"0-1 Km.";"Norte";34;1.0;0.0;"1"
"S";"F";"emma55@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";36;0.20754716981132076;0.7924528301886793;"0"
"C";"M";"elijah30@mineriadedatos.com.ar";70000;4;"Licenciatura";"Profesional";"1";3;"2-5 Km.";"Norte";50;0.8888888888888888;0.1111111111111111;"1"
"S";"F";"sara14@mineriadedatos.com.ar";120000;1;"Estudios universitarios (en curso)";"Profesional";"1";4;"5-10 Km.";"Norte";51;0.7272727272727273;0.2727272727272727;"1"
"S";"M";"theodore7@mineriadedatos.com.ar";10000;3;"Educaci�n secundaria";"Obrero";"1";0;"0-1 Km.";"Centro";45;0.76;0.24;"1"
"C";"F";"cindy12@mineriadedatos.com.ar";90000;1;"Estudios de postgrado";"Gesti�n";"0";0;"0-1 Km.";"Sur";44;0.9655172413793104;0.034482758620689655;"1"
"C";"F";"virginia7@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"1-2 Km.";"Norte";55;0.16666666666666666;0.8333333333333334;"0"
"C";"M";"trevor17@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Profesional";"1";0;"2-5 Km.";"Norte";43;0.375;0.625;"0"
"S";"F";"tammy12@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria";"Obrero";"1";2;"0-1 Km.";"Centro";50;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"jerry16@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"0";2;"0-1 Km.";"Sur";72;1.0;0.0;"1"
"S";"M";"elijah16@mineriadedatos.com.ar";70000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";41;0.12727272727272726;0.8727272727272727;"0"
"C";"F";"nicole30@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Profesional";"1";3;"5-10 Km.";"Norte";52;0.3877118644067797;0.6122881355932204;"0"
"S";"F";"isabella28@mineriadedatos.com.ar";80000;0;"Licenciatura";"Gesti�n";"1";1;"1-2 Km.";"Norte";40;0.38392857142857145;0.6160714285714286;"0"
"C";"F";"isabella63@mineriadedatos.com.ar";60000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"2-5 Km.";"Norte";52;0.7297297297297297;0.2702702702702703;"1"
"C";"F";"marie10@mineriadedatos.com.ar";160000;5;"Educaci�n secundaria (en curso)";"Profesional";"0";4;"10+ Km.";"Centro";65;0.043478260869565216;0.9565217391304348;"0"
"C";"M";"sebastian3@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";58;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"chloe64@mineriadedatos.com.ar";60000;4;"Licenciatura";"Obrero especializado";"0";2;"0-1 Km.";"Norte";49;0.5714285714285714;0.42857142857142855;"1"
"C";"M";"joe33@mineriadedatos.com.ar";10000;1;"Licenciatura";"Obrero";"1";0;"0-1 Km.";"Centro";54;0.18181818181818182;0.8181818181818182;"0"
"C";"M";"anthony4@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Norte";62;0.0;1.0;"0"
"C";"F";"monica17@mineriadedatos.com.ar";20000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Sur";33;0.7647058823529411;0.23529411764705882;"1"
"C";"F";"latoya0@mineriadedatos.com.ar";60000;2;"Licenciatura";"Profesional";"1";1;"0-1 Km.";"Sur";45;0.9655172413793104;0.034482758620689655;"1"
"C";"F";"sabrina9@mineriadedatos.com.ar";10000;3;"Estudios universitarios (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";61;1.0;0.0;"1"
"C";"M";"bryant5@mineriadedatos.com.ar";80000;5;"Licenciatura";"Gesti�n";"1";2;"5-10 Km.";"Norte";70;0.0;1.0;"0"
"C";"M";"james70@mineriadedatos.com.ar";70000;1;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Norte";50;0.9285714285714286;0.07142857142857142;"1"
"S";"M";"justin21@mineriadedatos.com.ar";40000;0;"Licenciatura";"Profesional";"0";1;"2-5 Km.";"Norte";45;1.0;0.0;"1"
"S";"F";"cara11@mineriadedatos.com.ar";20000;4;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";64;0.6190476190476191;0.38095238095238093;"1"
"S";"F";"rachel64@mineriadedatos.com.ar";30000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";3;"10+ Km.";"Norte";68;0.22058823529411764;0.7794117647058824;"0"
"S";"F";"michelle10@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";37;0.10526315789473684;0.8947368421052632;"0"
"S";"F";"katherine50@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Centro";41;0.9166666666666666;0.08333333333333333;"1"
"C";"M";"terrence11@mineriadedatos.com.ar";130000;4;"Educaci�n secundaria";"Profesional";"1";3;"0-1 Km.";"Centro";62;1.0;0.0;"1"
"S";"M";"lucas3@mineriadedatos.com.ar";60000;3;"Estudios de postgrado";"Profesional";"0";0;"0-1 Km.";"Norte";49;0.5;0.5;"1"
"S";"M";"erik19@mineriadedatos.com.ar";120000;2;"Licenciatura";"Gesti�n";"0";3;"0-1 Km.";"Norte";46;1.0;0.0;"1"
"S";"F";"kari15@mineriadedatos.com.ar";10000;3;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"0-1 Km.";"Centro";49;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"sergio20@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Sur";56;0.0;1.0;"0"
"C";"F";"melissa20@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";32;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"olivia15@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";38;0.20754716981132076;0.7924528301886793;"0"
"C";"F";"carly16@mineriadedatos.com.ar";100000;0;"Educaci�n secundaria (en curso)";"Profesional";"1";4;"10+ Km.";"Sur";42;0.5776173285198556;0.4223826714801444;"1"
"S";"F";"michele32@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria";"Profesional";"1";2;"5-10 Km.";"Sur";55;0.5776173285198556;0.4223826714801444;"1"
"S";"F";"maria46@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"5-10 Km.";"Norte";33;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"alexis16@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";38;0.20754716981132076;0.7924528301886793;"0"
"C";"M";"erick3@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";1;"1-2 Km.";"Centro";40;0.9545454545454546;0.045454545454545456;"1"
"S";"F";"katherine33@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"1-2 Km.";"Centro";41;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"jacob13@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Norte";59;0.9038461538461539;0.09615384615384616;"1"
"C";"M";"armando18@mineriadedatos.com.ar";20000;4;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Sur";64;0.6190476190476191;0.38095238095238093;"1"
"C";"M";"eddie9@mineriadedatos.com.ar";120000;3;"Educaci�n secundaria";"Profesional";"1";4;"5-10 Km.";"Centro";56;0.42105263157894735;0.5789473684210527;"0"
"S";"M";"alejandro29@mineriadedatos.com.ar";160000;3;"Licenciatura";"Gesti�n";"0";3;"5-10 Km.";"Centro";69;0.0;1.0;"0"
"S";"M";"shawn2@mineriadedatos.com.ar";90000;5;"Licenciatura";"Gesti�n";"1";2;"5-10 Km.";"Norte";74;0.0;1.0;"0"
"C";"F";"cassie8@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"1-2 Km.";"Centro";38;0.9545454545454546;0.045454545454545456;"1"
"S";"F";"jenny8@mineriadedatos.com.ar";20000;5;"Educaci�n secundaria";"Obrero";"1";4;"0-1 Km.";"Centro";34;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"patricia14@mineriadedatos.com.ar";60000;2;"Licenciatura";"Profesional";"1";1;"0-1 Km.";"Sur";45;0.9655172413793104;0.034482758620689655;"1"
"C";"F";"andrea25@mineriadedatos.com.ar";60000;3;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";73;0.0;1.0;"0"
"C";"M";"nathan0@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Norte";42;0.9038461538461539;0.09615384615384616;"1"
"S";"M";"mario18@mineriadedatos.com.ar";130000;0;"Estudios universitarios (en curso)";"Gesti�n";"1";4;"0-1 Km.";"Sur";41;0.9230769230769231;0.07692307692307693;"1"
"C";"M";"keith25@mineriadedatos.com.ar";70000;4;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";43;0.9285714285714286;0.07142857142857142;"1"
"C";"M";"kelvin14@mineriadedatos.com.ar";30000;1;"Licenciatura";"Obrero especializado";"1";2;"0-1 Km.";"Centro";47;0.8;0.2;"1"
"C";"F";"kaylee42@mineriadedatos.com.ar";60000;1;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Norte";42;0.2926829268292683;0.7073170731707317;"0"
"S";"F";"gail7@mineriadedatos.com.ar";90000;0;"Estudios universitarios (en curso)";"Profesional";"1";1;"5-10 Km.";"Norte";50;0.0;1.0;"0"
"S";"M";"damien1@mineriadedatos.com.ar";10000;2;"Estudios universitarios (en curso)";"Obrero";"0";0;"0-1 Km.";"Centro";57;0.0;1.0;"0"
"S";"M";"joe9@mineriadedatos.com.ar";20000;0;"Estudios universitarios (en curso)";"Obrero";"0";1;"2-5 Km.";"Centro";43;0.5;0.5;"1"
"S";"F";"maria6@mineriadedatos.com.ar";80000;3;"Licenciatura";"Obrero especializado";"1";2;"2-5 Km.";"Norte";48;0.8888888888888888;0.1111111111111111;"1"
"C";"M";"jesse24@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";2;"0-1 Km.";"Norte";52;0.5714285714285714;0.42857142857142855;"1"
"S";"F";"natalie60@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Sur";50;1.0;0.0;"1"
"C";"M";"damien33@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Administrativo";"0";1;"0-1 Km.";"Centro";36;0.0;1.0;"0"
"S";"F";"raquel3@mineriadedatos.com.ar";10000;3;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"0-1 Km.";"Centro";50;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"cheryl20@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"1-2 Km.";"Centro";39;0.1702127659574468;0.8297872340425532;"0"
"C";"M";"alex26@mineriadedatos.com.ar";130000;1;"Licenciatura";"Gesti�n";"1";3;"0-1 Km.";"Norte";51;1.0;0.0;"1"
"C";"F";"krystal4@mineriadedatos.com.ar";20000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Sur";34;0.7647058823529411;0.23529411764705882;"1"
"C";"F";"sydney14@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Norte";38;0.0;1.0;"0"
"C";"M";"alvin38@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";35;0.20754716981132076;0.7924528301886793;"0"
"C";"M";"xavier34@mineriadedatos.com.ar";80000;0;"Licenciatura";"Gesti�n";"0";1;"0-1 Km.";"Norte";44;0.6384615384615384;0.36153846153846153;"1"
"C";"M";"joseph20@mineriadedatos.com.ar";90000;5;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"10+ Km.";"Centro";65;0.043478260869565216;0.9565217391304348;"0"
"C";"F";"lindsay8@mineriadedatos.com.ar";120000;3;"Educaci�n secundaria";"Profesional";"1";4;"5-10 Km.";"Centro";56;0.42105263157894735;0.5789473684210527;"0"
"C";"F";"carol26@mineriadedatos.com.ar";30000;3;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";52;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"abigail61@mineriadedatos.com.ar";60000;3;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";49;0.05555555555555555;0.9444444444444444;"0"
"S";"F";"virginia23@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Sur";59;0.5;0.5;"1"
"S";"F";"kristina4@mineriadedatos.com.ar";30000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";75;0.0;1.0;"0"
"C";"M";"thomas84@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Gesti�n";"1";3;"5-10 Km.";"Centro";62;0.5555555555555556;0.4444444444444444;"1"
"S";"M";"warren37@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";37;0.10526315789473684;0.8947368421052632;"0"
"C";"M";"bryan12@mineriadedatos.com.ar";120000;2;"Licenciatura";"Gesti�n";"1";4;"2-5 Km.";"Norte";47;0.07692307692307693;0.9230769230769231;"0"
"S";"F";"erica2@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Sur";57;0.75;0.25;"1"
"S";"M";"elijah3@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"1-2 Km.";"Norte";56;0.16666666666666666;0.8333333333333334;"0"
